system,variant,qa_id,split,question_type,difficulty,gold_citation,gold_parent_id,rouge_l,content_above_floor,has_citation,legacy_citation_match,legacy_correct,parent_citation_correct,exact_citation_correct,gold_citation_ambiguous,gold_citation_resolvable,predicted_citations,missing_exact_units,retrieval_parent_hit
rag,5,QA_0102,test,responsibility,medium,Article 3(1),EU_2021_2082_ART_3,0.4894,1,1,0.5,1,1,0,1,1,Article 3 [376/2014],Article 3(1) [376/2014],1
rag,5,QA_0278,development,cross_reference,hard,Article 16(11)-(12),EU_376_2014_ART_16,0.2333,1,1,0.5,1,1,1,0,1,Article 16(11) [376/2014]; Article 16(12) [376/2014],,1
rag,5,QA_0289,development,scope,hard,Article 4(6)(a) of Regulation (EU) No 376/2014 and GM 2.2,GM_EU_376_2014_SEC_2_2,0.4275,1,1,0.5,1,0,0,0,1,Article 4(6)(a) [376/2014],GM 2.2 [376/2014],1
lora,lora-3b,QA_0057,development,exception,medium,Article 18(2),EU_376_2014_ART_18,0.4746,1,1,0.0,0,0,0,0,1,Article 8(3) [376/2014],Article 18(2) [376/2014],
lora,lora-3b,QA_0012,development,scope,medium,Article 3(2),EU_376_2014_ART_3,0.1282,0,1,0.5,0,1,0,1,1,Article 3(1) [376/2014],Article 3(2) [376/2014],
lora,lora-3b,QA_0140,development,scope,medium,Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.1918,1,1,1.0,1,1,1,1,1,Article 4(6)(b) [376/2014],,
lora,lora-3b,QA_0125,test,obligation,medium,Article 3(2),GM_EU_376_2014_SEC_1_6,0.3529,1,1,1.0,1,1,1,1,1,Article 3(2) [376/2014],,
lora,lora-3b,QA_0114,test,scope,medium,Paragraph 3,GM_EU_376_2014_SEC_1_2,0.3529,1,1,0.0,0,,,0,0,Article 1(2) [376/2014],,
lora,lora-3b,QA_0071,test,obligation,medium,"Annex I, Section 1",EU_376_2014_ANNEX_I,0.2222,1,1,0.0,0,0,0,1,1,Article 3(2) [376/2014],Annex I [376/2014],
lora,lora-3b,QA_0052,development,exception,medium,Article 16(6),EU_376_2014_ART_16,0.3333,1,1,0.0,0,0,0,0,1,Article 4(3) [376/2014],Article 16(6) [376/2014],
lora,lora-3b,QA_0044,test,obligation,easy,Article 14(1),EU_376_2014_ART_14,0.3768,1,1,0.0,0,0,0,0,1,Article 4(1) [376/2014],Article 14(1) [376/2014],
lora,lora-3b,QA_0216,test,timeline,easy,Article 9(1),GM_EU_376_2014_SEC_4_4,0.3729,1,1,0.0,0,0,0,0,1,Article 5(2) [376/2014],Article 9(1) [376/2014],
lora,lora-3b,QA_0016,development,obligation,medium,Article 4(4),EU_376_2014_ART_4,0.3333,1,1,0.0,0,0,0,1,1,Article 3(1) [376/2014],Article 4(4) [376/2014],
lora,lora-3b,QA_0015,development,responsibility,medium,Article 4(2) and Article 4(3),EU_376_2014_ART_4,0.4651,1,1,0.5,1,1,0,1,1,Article 4(1) [376/2014],Article 4(2) [376/2014]; Article 4(3) [376/2014],
lora,lora-3b,QA_0047,development,obligation,easy,Article 15(1),EU_376_2014_ART_15,0.209,1,1,0.0,0,0,0,0,1,Article 3(2) [376/2014],Article 15(1) [376/2014],
lora,lora-3b,QA_0111,test,definition,medium,Recital 5,GM_EU_376_2014_SEC_1_1,0.2118,1,1,0.0,0,0,0,1,1,Article 1(1) [376/2014],Recital 5 [376/2014],
lora,lora-3b,QA_0119,test,scope,medium,GM to Reg. (EU) No 376/2014 and its IRs [06],GM_EU_376_2014_SEC_1_5,0.1972,1,1,0.0,0,,,0,0,Article 1(1) [376/2014],,
lora,lora-3b,QA_0013,development,exception,medium,Article 3(2),EU_376_2014_ART_3,0.2708,1,1,0.0,0,0,0,1,1,Article 2(2) [376/2014],Article 3(2) [376/2014],
lora,lora-3b,QA_0101,test,definition,medium,Article 2,EU_2021_2082_ART_2,0.2154,1,1,0.0,0,0,0,1,1,Article 3(2) [376/2014],Article 2 [376/2014],
lora,lora-3b,QA_0214,test,timeline,easy,"Article 9(1), Article 13(9)",GM_EU_376_2014_SEC_4_3,0.3673,1,1,0.0,0,0,0,0,1,Article 5(3) [376/2014],Article 9(1) [376/2014]; Article 13(9) [376/2014],
lora,lora-3b,QA_0112,test,obligation,medium,Recital 5,GM_EU_376_2014_SEC_1_1,0.321,1,1,0.0,0,0,0,1,1,Article 2(1) [376/2014],Recital 5 [376/2014],
lora,lora-3b,QA_0229,test,obligation,medium,Article 16(11),GM_EU_376_2014_SEC_4_9,0.2449,1,1,1.0,1,1,1,0,1,Article 16(11) [376/2014],,
lora,lora-3b,QA_0142,development,definition,hard,Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.2051,1,1,1.0,1,1,1,1,1,Article 4(6)(b) [376/2014],,
lora,lora-3b,QA_0081,test,scope,medium,"Annex I, Section 1.3, items (1)–(12)",EU_2015_1018_ANNEX_I,0.1277,0,1,0.0,0,0,0,1,1,Article 2(1)(c) [376/2014],Annex I [376/2014],
lora,lora-3b,QA_0174,test,obligation,medium,Article 16(12),GM_EU_376_2014_SEC_2_14,0.3265,1,1,0.0,0,0,0,0,1,Article 4(2) [376/2014],Article 16(12) [376/2014],
lora,lora-3b,QA_0079,test,obligation,medium,Article 2,EU_2015_1018_ART_2,0.0923,0,1,0.0,0,0,0,1,1,Article 1(1) [376/2014],Article 2 [376/2014],
lora,lora-3b,QA_0110,test,obligation,easy,Article 5(2),EU_2021_2082_ART_5,0.2909,1,1,0.0,0,0,0,1,1,Article 4(2) [376/2014],Article 5(2) [376/2014],
lora,lora-3b,QA_0172,test,obligation,medium,Article 16,GM_EU_376_2014_SEC_2_13,0.2632,1,1,0.0,0,0,0,0,1,Article 3(1) [376/2014],Article 16 [376/2014],
lora,lora-3b,QA_0194,test,obligation,easy,Article 7(4),GM_EU_376_2014_SEC_3_10,0.2581,1,1,0.0,0,0,0,0,1,Article 4(2) [376/2014],Article 7(4) [376/2014],
lora,lora-3b,QA_0049,development,responsibility,medium,Article 15(4),EU_376_2014_ART_15,0.4776,1,1,0.0,0,0,0,0,1,Article 4(2) [376/2014],Article 15(4) [376/2014],
lora,lora-3b,QA_0135,development,obligation,medium,Article 4(6),GM_EU_376_2014_SEC_2_2,0.3704,1,1,0.0,0,0,0,1,1,Article 3(1) [376/2014],Article 4(6) [376/2014],
lora,lora-3b,QA_0022,development,responsibility,medium,Article 6(3),EU_376_2014_ART_6,0.1918,1,1,0.0,0,0,0,1,1,Article 3(2) [376/2014],Article 6(3) [376/2014],
lora,lora-3b,QA_0150,development,definition,medium,Article 4(6)(e),GM_EU_376_2014_SEC_2_2,0.24,1,1,0.0,0,0,0,1,1,Article 3(1) [376/2014],Article 4(6)(e) [376/2014],
lora,lora-3b,QA_0185,test,scope,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_3_5,0.381,1,1,0.0,0,,,0,0,Article 3(1) [376/2014],,
lora,lora-3b,QA_0147,development,definition,easy,Article 4(6)(d),GM_EU_376_2014_SEC_2_2,0.2909,1,1,0.0,0,0,0,1,1,Article 2(1) [376/2014],Article 4(6)(d) [376/2014],
lora,lora-3b,QA_0180,test,exception,medium,Article 2(8),GM_EU_376_2014_SEC_3_3,0.2174,1,1,0.5,1,1,0,1,1,Article 2(1) [376/2014],Article 2(8) [376/2014],
lora,lora-3b,QA_0017,test,obligation,easy,Article 5(1),EU_376_2014_ART_5,0.3951,1,1,0.0,0,0,0,1,1,Article 4(2) [376/2014],Article 5(1) [376/2014],
lora,lora-3b,QA_0169,test,responsibility,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_2_11,0.2286,1,1,0.0,0,,,0,0,Article 3(2) [376/2014],,
lora,lora-3b,QA_0058,development,obligation,easy,Article 18(4),EU_376_2014_ART_18,0.24,1,1,0.0,0,0,0,0,1,Article 7(2) [376/2014],Article 18(4) [376/2014],
lora,lora-3b,QA_0197,development,scope,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_3_11,0.268,1,1,0.0,0,,,0,0,Article 3(2) [376/2014],,
lora,lora-3b,QA_0074,test,scope,medium,ANNEX II (b),EU_376_2014_ANNEX_II,0.037,0,0,0.0,0,0,0,1,1,,Annex II [376/2014],
lora,lora-3b,QA_0020,development,obligation,easy,Article 6(1),EU_376_2014_ART_6,0.2857,1,1,0.0,0,0,0,1,1,Article 3(1) [376/2014],Article 6(1) [376/2014],
lora,lora-3b,QA_0218,test,obligation,medium,Article 7,GM_EU_376_2014_SEC_4_5,0.1263,0,1,0.0,0,0,0,0,1,Article 3(2) [376/2014]; Annex I [376/2014],Article 7 [376/2014],
lora,lora-3b,QA_0059,test,responsibility,easy,Article 19(1),EU_376_2014_ART_19,0.3846,1,1,1.0,1,1,1,0,1,Article 19(1) [376/2014],,
lora,lora-3b,QA_0221,test,responsibility,medium,Article 13(8),GM_EU_376_2014_SEC_4_6,0.3673,1,1,0.0,0,0,0,0,1,Article 4(2) [376/2014],Article 13(8) [376/2014],
lora,lora-3b,QA_0025,test,responsibility,medium,Article 7(8),EU_376_2014_ART_7,0.4151,1,1,0.0,0,0,0,0,1,Article 4(2) [376/2014],Article 7(8) [376/2014],
lora,lora-3b,QA_0097,test,timeline,easy,Article 4,EU_2020_2034_ART_4,0.5556,1,1,0.0,0,0,0,1,1,Article 1(1) [2020/2034],Article 4 [376/2014],
lora,lora-3b,QA_0116,test,responsibility,medium,GM to Reg. (EU) No 376/2014 [04],GM_EU_376_2014_SEC_1_3,0.2727,1,1,0.0,0,,,0,0,Article 4(2) [376/2014],,
lora,lora-3b,QA_0162,test,scope,medium,Article 4(6),GM_EU_376_2014_SEC_2_8,0.1538,1,1,0.5,1,1,0,1,1,Article 4(2) [376/2014],Article 4(6) [376/2014],
lora,lora-3b,QA_0093,development,definition,medium,Article 3(2),EU_2020_2034_ART_3,0.2188,1,1,0.5,1,1,0,1,1,Article 3 [376/2014],Article 3(2) [376/2014],
lora,lora-3b,QA_0041,development,obligation,medium,"Article 13, paragraph 1",EU_376_2014_ART_13,0.2807,1,1,0.0,0,0,0,0,1,Article 3(1) [376/2014],Article 13(1) [376/2014],
lora,lora-3b,QA_0094,development,definition,medium,Article 3(3),EU_2020_2034_ART_3,0.3922,1,1,0.0,0,0,0,1,1,Article 5(2) [376/2014],Article 3(3) [376/2014],
lora,lora-3b,QA_0090,test,definition,easy,Article 2(1),EU_2020_2034_ART_2,0.2857,1,1,1.0,1,1,1,1,1,Article 2(1) [376/2014],,
lora,lora-3b,QA_0053,test,obligation,medium,Article 17,EU_376_2014_ART_17,0.2545,1,1,1.0,1,1,0,0,1,Article 17(1) [376/2014],Article 17 [376/2014],
lora,lora-3b,QA_0171,test,obligation,medium,"Article 16(1), (2) and (3)",GM_EU_376_2014_SEC_2_12,0.2326,1,1,0.0,0,0,0,0,1,Article 4(1) [376/2014],Article 16(1) [376/2014]; Article 16(2) [376/2014]; Article 16(3) [376/2014],
lora,lora-3b,QA_0068,test,timeline,easy,Article 24(1),EU_376_2014_ART_24,0.2222,1,1,0.0,0,0,0,0,1,Article 1(1) [376/2014],Article 24(1) [376/2014],
lora,lora-3b,QA_0179,test,scope,medium,"GM to Reg. (EU) No 376/2014, Section ii",GM_EU_376_2014_SEC_3_2,0.2154,1,1,0.0,0,,,0,0,Article 3(1) [376/2014],,
lora,lora-3b,QA_0273,development,obligation,hard,Article 15(1) and Article 15(4),EU_376_2014_ART_15,0.3439,1,1,0.0,0,0,0,0,1,Article 3(1) [376/2014]; Article 4(1) [376/2014],Article 15(1) [376/2014]; Article 15(4) [376/2014],
lora,lora-3b,QA_0165,test,exception,medium,Article 4(7),GM_EU_376_2014_SEC_2_9,0.2857,1,1,0.0,0,0,0,1,1,Article 3(2) [376/2014],Article 4(7) [376/2014],
lora,lora-3b,QA_0018,test,scope,medium,Article 5(4),EU_376_2014_ART_5,0.2192,1,1,0.0,0,0,0,1,1,Article 3(1) [376/2014],Article 5(4) [376/2014],
lora,lora-3b,QA_0155,test,definition,medium,"GM to Reg. (EU) No 376/2014, paragraph 1",GM_EU_376_2014_SEC_2_4,0.28,1,1,0.0,0,,,0,0,Article 3(1) [376/2014],,
lora,lora-3b,QA_0237,test,responsibility,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_5_6,0.3462,1,1,0.0,0,,,0,0,Article 3(2) [376/2014],,
lora,lora-3b,QA_0043,development,obligation,medium,"Article 13, paragraphs 4 and 5",EU_376_2014_ART_13,0.2593,1,1,0.0,0,0,0,0,1,Article 3(1) [376/2014],Article 13(4) [376/2014]; Article 13(5) [376/2014],
lora,lora-3b,QA_0136,development,exception,medium,Article 4(6),GM_EU_376_2014_SEC_2_2,0.3509,1,1,0.0,0,0,0,1,1,Article 2(2) [376/2014],Article 4(6) [376/2014],
lora,lora-3b,QA_0186,test,obligation,medium,Recital 4,GM_EU_376_2014_SEC_3_6,0.2545,1,1,0.0,0,0,0,1,1,Article 3(1) [376/2014],Recital 4 [376/2014],
lora,lora-3b,QA_0234,development,obligation,easy,"Regulation 2015/1018, Annex V",GM_EU_376_2014_SEC_5_3,0.0891,0,0,0.0,0,0,0,0,1,,Annex V [2015/1018],
lora,lora-3b,QA_0118,test,exception,medium,GM to Reg. (EU) No 376/2014 and its IRs [05],GM_EU_376_2014_SEC_1_4,0.15,1,1,0.0,0,,,0,0,Article 1(1) [376/2014],,
lora,lora-3b,QA_0240,test,obligation,medium,"Article 16(1), (2) and (3) and Recital 35",GM_EU_376_2014_SEC_5_8,0.3077,1,1,0.0,0,0,0,1,1,Article 3(2) [376/2014],Article 16(1) [376/2014]; Article 16(2) [376/2014]; Article 16(3) [376/2014]; Recital 35 [376/2014],
lora,lora-3b,QA_0069,test,obligation,medium,Article 24(2),EU_376_2014_ART_24,0.449,1,1,0.0,0,0,0,0,1,Article 15(2) [376/2014],Article 24(2) [376/2014],
lora,lora-3b,QA_0056,development,timeline,medium,Article 18(2),EU_376_2014_ART_18,0.2759,1,1,0.0,0,0,0,0,1,Article 7(3) [376/2014],Article 18(2) [376/2014],
lora,lora-3b,QA_0175,test,definition,easy,Article 16(12),GM_EU_376_2014_SEC_2_14,0.28,1,1,0.0,0,0,0,0,1,Article 4(2) [376/2014],Article 16(12) [376/2014],
lora,lora-3b,QA_0196,development,obligation,easy,Article 7(4),GM_EU_376_2014_SEC_3_11,0.2388,1,1,0.0,0,0,0,0,1,Article 3(1) [376/2014],Article 7(4) [376/2014],
lora,lora-3b,QA_0198,test,obligation,medium,Article 7(1),GM_EU_376_2014_SEC_3_12,0.1148,0,0,0.0,0,0,0,0,1,Annex I [376/2014],Article 7(1) [376/2014],
lora,lora-3b,QA_0014,development,scope,medium,Article 4(1),EU_376_2014_ART_4,0.209,1,1,0.5,1,1,0,1,1,Article 3(1) [376/2014]; Article 4 [376/2014],Article 4(1) [376/2014],
lora,lora-3b,QA_0008,development,definition,easy,Article 2(1),EU_376_2014_ART_2,0.1111,0,1,1.0,0,1,1,1,1,Article 2(1) [376/2014],,
lora,lora-3b,QA_0102,test,responsibility,medium,Article 3(1),EU_2021_2082_ART_3,0.411,1,1,0.5,1,1,0,1,1,Article 3(2) [376/2014],Article 3(1) [376/2014],
